sensor_type_id,habitat,location_lat,location_long,timestamp,update_ts,visible,deployment_id,event_id,tag_id,sensor_type,tag_local_identifier,location_long.1,location_lat.1
653,ND,30.0358055555556,-90.2617777777778,2019-06-21T12:15:00Z,2019-10-31 15:17:22.848,true,997853410,12824096364,997203021,GPS,23,-90.2617777777778,30.0358055555556
653,ND,30.0358055555556,-90.2617777777778,2019-06-21T13:54:00Z,2019-10-31 15:17:22.848,true,997853410,12824096365,997203021,GPS,23,-90.2617777777778,30.0358055555556
653,MUD,30.0357083333333,-90.2617780555556,2019-06-24T13:47:00Z,2019-10-31 15:17:22.848,true,997853410,12824096370,997203021,GPS,23,-90.2617780555556,30.0357083333333
653,SUBSURFACE,30.0357083333333,-90.2617780555556,2019-06-26T00:32:00Z,2019-10-31 15:17:22.848,true,997853410,12824096377,997203021,GPS,23,-90.2617780555556,30.0357083333333
653,ND,30.0358055555556,-90.2616944444444,2019-06-27T18:29:00Z,2019-10-31 15:17:22.848,true,997853410,12824096381,997203021,GPS,23,-90.2616944444444,30.0358055555556
653,ND,30.0358055555556,-90.2616944444444,2019-07-01T15:36:00Z,2019-10-31 15:17:22.848,true,997853410,12824096388,997203021,GPS,23,-90.2616944444444,30.0358055555556
653,SUBSURFACE,30.0359166666667,-90.2616944444444,2019-07-16T13:02:00Z,2019-10-31 15:17:22.848,true,997853410,12824096398,997203021,GPS,23,-90.2616944444444,30.0359166666667
653,ND,30.0358055555556,-90.2616944444444,2019-08-05T13:14:00Z,2019-10-31 15:17:22.848,true,997853410,12824096407,997203021,GPS,23,-90.2616944444444,30.0358055555556
653,ND,30.0358055555556,-90.2616944444444,2019-08-13T15:22:00Z,2019-10-31 15:17:22.848,true,997853410,12824096419,997203021,GPS,23,-90.2616944444444,30.0358055555556
653,SUBSURFACE,30.0358455555556,-90.261725,2019-08-23T12:48:00Z,2019-10-31 15:17:22.848,true,997853410,12824096422,997203021,GPS,23,-90.261725,30.0358455555556
653,ND,30.0358327777778,-90.2617188888889,2019-08-30T14:19:00Z,2019-10-31 15:17:22.848,true,997853410,12824096428,997203021,GPS,23,-90.2617188888889,30.0358327777778
653,SUBSURFACE,30.0356588888889,-90.2616994444444,2019-09-06T14:01:00Z,2019-10-31 15:17:22.848,true,997853410,12824096434,997203021,GPS,23,-90.2616994444444,30.0356588888889
653,ND,30.0358055555556,-90.2616944444444,2019-09-15T17:29:00Z,2019-10-31 15:17:22.848,true,997853410,12824096440,997203021,GPS,23,-90.2616944444444,30.0358055555556
653,ND,30.0358055555556,-90.2616944444444,2019-09-22T16:38:00Z,2019-10-31 15:17:22.848,true,997853410,12824096451,997203021,GPS,24,-90.2616944444444,30.0358055555556
653,ND,30.0358055555556,-90.2616944444444,2019-10-02T13:57:00Z,2019-10-31 15:17:22.848,true,997853410,12824096457,997203021,GPS,25,-90.2616944444444,30.0358055555556
653,SUBSURFACE,30.0354633333333,-90.2617869444444,2019-10-10T12:22:00Z,2019-10-31 15:17:22.848,true,997853410,12824096459,997203021,GPS,25,-90.2617869444444,30.0354633333333
653,MUD,30.0351944444444,-90.2618611111111,2019-03-28T15:59:00Z,2019-10-31 15:17:22.848,true,997853443,12824096265,997203024,GPS,25,-90.2618611111111,30.0351944444444
653,MUD,30.0355277777778,-90.2618055555556,2019-03-28T16:18:00Z,2019-10-31 15:17:22.848,true,997853503,12824096266,997203028,GPS,25,-90.2618055555556,30.0355277777778
653,MUD,30.036,-90.2617777777778,2019-03-28T16:39:00Z,2019-10-31 15:17:22.848,true,997853539,12824096267,997203031,GPS,25,-90.2617777777778,30.036
653,MUD,30.0365833333333,-90.2617222222222,2019-03-28T17:02:00Z,2019-10-31 15:17:22.848,true,997853575,12824096268,997203034,GPS,25,-90.2617222222222,30.0365833333333
653,MUD,30.0361388888889,-90.2618055555556,2019-05-30T01:49:00Z,2019-10-31 15:17:22.848,true,997853575,12824096333,997203034,GPS,25,-90.2618055555556,30.0361388888889
